title,text,label,label_name
Local authorities in australia confirmed that,Local authorities in Australia confirmed that trade agreement terms is under review. The CDC released a detailed statement citing policy reform. Independent experts have yet to comment.,0,REAL
The joint committee on climate policy,"The joint committee on climate policy released its quarterly findings, noting a 44.2% shown measurable improvement since 2024. The findings are subject to peer review.",0,REAL
Local authorities in japan confirmed that,Local authorities in Japan confirmed that economic forecasting is under review. The World Bank released a detailed statement citing global trade dynamics. Further investigation is ongoing.,0,REAL
BREAKING: This bombshell report on vaccine distribution,This bombshell report on vaccine distribution was REMOVED from the internet within hours. We saved a copy — read it before it disappears AGAIN.,1,FAKE
Scientists from johns hopkins university published,Scientists from Johns Hopkins University published findings suggesting that renewable energy adoption may shifted significantly under certain conditions. The research involved 3793 participants. Full data is available in the supplementary report.,0,REAL
Scientists from oxford university published findings,Scientists from Oxford University published findings suggesting that digital privacy regulation may stabilized under certain conditions. The research involved 2827 participants. Independent experts have yet to comment.,0,REAL
MUST READ: This bombshell report on climate policy,This bombshell report on climate policy was REMOVED from the internet within hours. We saved a copy — read it before it disappears AGAIN.,1,FAKE
SHOCKING: SHOCKING: vaccine distribution is secretly decreased,SHOCKING: vaccine distribution is secretly decreased and the mainstream media REFUSES to report this!! Sources close to the situation reveal the TRUTH. This is what THEY don't want you to see... #WakeUp #TruthBomb,1,FAKE
WARNING: MUST READ: How The committee chair,MUST READ: How The committee chair lied to ALL of us about renewable energy adoption. The evidence they buried could decreased everything you believe!! This is what THEY don't want you to see...,1,FAKE
The australia government announced on friday,The Australia government announced on Friday that new legislation regarding climate policy will take effect in October. Experts say the measure aims to stabilize markets. Independent experts have yet to comment.,0,REAL
EXPOSED: The France cover-up nobody is talking,The France cover-up nobody is talking about: renewable energy adoption has been shown measurable improvement since 2022. Wake up people — this is happening RIGHT NOW!! This is what THEY don't want you to see...,1,FAKE
EXPOSED: WARNING: The public health funding agenda,WARNING: The public health funding agenda exposed!! What Japan government is REALLY doing will make your blood boil. Real patriots must act NOW!! This is what THEY don't want you to see...,1,FAKE
EXPOSED: MUST READ: How The Director lied,MUST READ: How The Director lied to ALL of us about vaccine distribution. The evidence they buried could decreased everything you believe!!,1,FAKE
BREAKING: BREAKING: The committee chair caught red-handed,BREAKING: The committee chair caught red-handed!! New evidence proves renewable energy adoption has been increased all along. The deep state is trying to HIDE this!! This is what THEY don't want you to see...,1,FAKE
Scientists from mit published findings suggesting,Scientists from MIT published findings suggesting that climate policy may shifted significantly under certain conditions. The research involved 534 participants. Further investigation is ongoing.,0,REAL
A new analysis by world bank,"A new analysis by World Bank shows that agricultural output trends have remained under scrutiny over the past 420 months, according to verified data. The findings are subject to peer review.",0,REAL
Local authorities in brazil confirmed that,Local authorities in Brazil confirmed that renewable energy adoption is under review. The Reuters released a detailed statement citing technological adoption. Independent experts have yet to comment.,0,REAL
SHOCKING: WARNING: The renewable energy adoption agenda,WARNING: The renewable energy adoption agenda exposed!! What South Korea government is REALLY doing will make your blood boil. Real patriots must act NOW!!,1,FAKE
WARNING: EXCLUSIVE: Whistleblower inside Red Cross confirms,EXCLUSIVE: Whistleblower inside Red Cross confirms urban housing supply is a FRAUD. Everything you were taught about migration patterns is a LIE. This is what THEY don't want you to see...,1,FAKE
Data released by stanford university researchers,"Data released by Stanford University researchers indicate that climate policy affects approximately 2769 people annually, prompting calls for protect civil liberties. Full data is available in the supplementary report.",0,REAL
